Bus,V_pu,Angle_deg,P_pu,Q_pu,Iinj_pu
99,0.500946280793086,-584.436609013497,-0.166314690769417,0.940468587525851,1.90651404219804
100,0.175645504750002,-597.090408540198,-0.568630352684968,0.110557405887786,3.29799706802928
101,-0.129434628289137,-616.275920683574,0.776674592721715,0.168756354572551,6.14052762997451
102,-0.472455687300051,-648.372554693617,4.88643300067782,4.01232466560595,13.3825372322155
103,-0.401083413666747,-641.319423984172,0.546743857446856,0.121834686648191,1.39660232809448
104,-0.216455772793886,-625.59947763517,0.373633148527003,0.0592147751647691,1.74768421755186
105,-0.0504891596784272,-614.278495853398,0.0572530928007926,0.00292649219580606,1.13544844494904
106,0.13890886112898,-603.627882494269,-0.129683207338768,0.0103013245467106,0.936525599161459
107,0.154613898521268,-604.197946709031,-6.15555270358516e-05,-0.000161808917260392,0.0011197049481867
108,0.160959217698958,-604.538872714814,0.000393728025681124,-0.000112490528745985,0.00254401367222084
109,0.17147489053732,-604.842762034188,0.000252731141883668,-8.0361643919052e-05,0.00154658194443478
110,0.179200996722823,-605.080973661483,0.000150859217785943,-7.03914504628167e-05,0.000928976982397665
111,0.191633562588444,-605.381240397076,7.65911937192815e-05,-6.23033432152449e-05,0.000515210078041482
112,0.203765969120142,-605.598235434133,0.000900716691088227,-0.000429287632012327,0.00489672917124432
113,0.211453347858092,-605.996167925645,-0.000409984955577758,0.000156455931168631,0.00207527367423072
114,0.227844844068488,-606.321803165137,-0.234450000122928,0.0366700938838534,1.04150014873706
115,0.0717505417152219,-613.612102278673,-0.302740433899923,-0.00583893123873494,4.22013170817566
116,0.0778038564362425,-614.485841525453,0.00013573567283389,-0.000234579869481747,0.00348337602163543
117,0.0822225848090778,-615.151289820765,0.000253065487142892,-0.000129280414490123,0.00345617009573975
118,0.0892542904329853,-616.208786960347,0.000276635936018995,-0.000332796839643277,0.00484861793931912
119,0.0938141470593665,-616.952366323388,0.000196448006684501,3.25607261279875e-05,0.00212258125749094
120,0.0986842336804423,-617.66633055149,6.85342907556572e-05,0.000727198822155286,0.00740159938590227
121,0.104428578753947,-618.182096079292,0.000474793443832817,-0.0011232690918604,0.0116777671537778
122,0.109931345392049,-619.018133857618,0.000502924014208855,0.000759417772233159,0.00828562684681536
123,0.115134388821207,-619.653235556222,0.000283861778871132,-0.000148541663466299,0.0027826448403454
124,0.12078349712442,-620.351701593163,9.64930565084649e-05,7.52992694043826e-06,0.000801321499788502
125,0.124760839112921,-620.804490054361,-0.128913019935719,0.00163114434198842,1.03336383374827
126,-0.0731276499202547,-630.929119846722,0.0550373299421997,0.000105862677777845,0.752621365707634
127,-0.182634562871475,-637.001369966738,0.224412306624669,0.0177910627969058,1.23260582507608
128,-0.300724912432822,-645.462536564258,0.203578194608487,0.0372081828255469,0.688172284869684
129,-0.398378849904269,-652.744509560277,0.660348281660351,0.188596916971469,1.72386723893935
130,-0.550665098908469,-667.282939974042,1.03050641716113,0.472447348147859,2.05868241016698
131,-0.682464982792492,-682.98810706211,1.11397234608469,0.663080634973348,1.89956054247591
132,-0.748423780029435,-692.555320865207,0.951309538269078,0.891977399926396,1.74242958152025
133,-0.824025219208248,-705.649925344443,0.576218000713194,0.564998318100681,0.979339923833489
