P,Q,V_mag,V_theta,I_max_tail,I_min_tail,I_avg_tail,Iphase_max_tail,Iphase_min_tail,Iphase_avg_tail,I1_avg_tail,I2_avg_tail,I3_avg_tail,V1_avg_tail,V2_avg_tail,V3_avg_tail,V_avg_tail,Vphase_avg_tail,P_avg_tail,Q_avg_tail
0.0,100.0,30.0,60.0,2.123130444625219,2.105414341573346,2.116926540166774,-1.5642264107917223,-1.6611320031375227,-1.588454101230609,2.1165105868191176,2.117443800977227,2.117588363643466,11.504353640556303,11.499707942312167,11.497369650580328,11.459630039216965,0.5181548217375531,-0.004978189059829051,0.6325931819756702
100.0,0.0,10.0,0.0,2.121663853522315,2.082483384114255,2.1041883237442534,3.141046193138024,-3.1343909596643136,0.5995558100749452,2.1034163765672758,2.104124710783297,2.1073244085637155,4.608865321716954,4.614288772535474,4.6056634042136855,4.1943248785951495,-1.2601910594382044,-0.05216235144031398,0.3442961713627078
50.0,0.0,20.0,-60.0,1.4934807731370023,1.3175166129998526,1.4015672870678968,-0.7321985737307322,-1.0209332002014704,-0.8834352504077003,1.4579749874331471,1.4551570355135792,1.4561466907943996,3.9524047334683043,3.9312457501666023,3.9290125438036423,3.6095659402053313,-1.3608148718532946,0.04823109676228059,0.04359195951550454
90.0,20.0,70.0,60.0,1.992633635142508,1.9724506037733391,1.9878740346042614,0.1809190463716737,0.1562466997395747,0.1759035021828625,1.988883985430754,1.9872613101752894,1.9882798212665194,18.983097527231212,18.976037702494228,18.984236517607986,18.958635271547347,0.6801288354011099,0.6530448011042169,0.17771831447167677
20.0,90.0,110.0,60.0,1.5702591082566284,1.5449155499161074,1.5536179903772,-1.1026112966317234,-1.123771822657025,-1.1171747001674543,1.5546415456574947,1.5545626081339945,1.5527511184119724,32.537316739095296,32.53233875423387,32.54012191604559,32.35660735001374,0.5551271843000116,0.3590349531218729,0.9006762547134511
0.0,20.0,30.0,-30.0,0.713077895189297,0.6812235449369494,0.698957248697587,3.141582203695153,-3.1415906789315726,-2.924549137545375,0.7027320991888383,0.6979081255014976,0.6989962688334955,9.33590879271737,9.341002155836737,9.327258745851218,9.301584988682805,-1.0416011856184246,0.005694183009600869,0.13500210452764516
90.0,0.0,50.0,120.0,2.106711043144891,2.0974383281359525,2.101012317582934,1.6716178740321184,1.5228969516860218,1.6373092303745962,2.099892259378341,2.1013737546577103,2.1015840081842305,12.274601545526597,12.278458769651806,12.277095694993166,12.276890906682922,1.7875721907110664,0.41651898761969675,0.053714321263772104
20.0,20.0,20.0,30.0,0.8988226934851344,0.86175181592205,0.8813523602934749,-1.177129960415224,-1.4287003580769566,-1.272120198837138,0.8815760775024827,0.8836223241714263,0.8812749307740689,6.502149962684825,6.501594455141371,6.495156820118956,6.479771926138691,0.15061842531397332,0.06127145693620447,0.114676473301805
0.0,90.0,0.0,60.0,2.115082308597722,2.100889464362548,2.107771079601518,-2.5626520662625434,-2.594491633401232,-2.5764652576158444,2.108768359553128,2.1079293414293114,2.1071239480594666,3.212789112492876,3.214529323162375,3.2097725968789192,3.182849963051031,-0.48499534139781103,0.0010735189888186748,0.33272227303943885
20.0,0.0,80.0,30.0,0.43073627217452,0.4214169657010662,0.42685168893007314,-0.609945152588471,-0.6648955016939555,-0.6277568169873782,0.4280302170150408,0.4265245924380072,0.42737395054874244,22.100848323130645,22.094000588841833,22.08782451125218,22.070707303593874,0.029022974641225673,0.16190349091181178,0.026100203287105772
